"","num","title","year","word.count","president","party","st.flag","eoMatches.num","matchWords.num","stMatch.count","stMatchRatio","Id","Label"
"828","12954","Ensuring the Economical and Efficient Administration and Completion of Federal Government Contracts","1995",1167,"42-William J. Clinton","D",TRUE,0,4,2,0.00171379605826907,"12954","12954"
"829","13645","Authorizing the Implementation of Certain Sanctions Set Forth in the Iran Freedom and Counter-Proliferation Act of 2012 and Additional Sanctions With Respect to Iran","2013",4676,"44-Barack Obama","D",TRUE,3,9,8,0.00171086398631309,"13645","13645"
"830","10714","Amending the Selective Service Regulations","1957",5261,"34-Dwight D. Eisenhower","R",TRUE,9,8,9,0.0017107013875689,"10714","10714"
"831","13629","Establishing the White House Homeland Security Partnership Council","2012",1174,"44-Barack Obama","D",TRUE,0,20,2,0.00170357751277683,"13629","13629"
"832","10409","Award of the Purle Heart to Persons Serving with the Navy, Marine Corps, or Coast Guard of the United States","1952",589,"33-Harry S. Truman","D",TRUE,0,3,1,0.00169779286926995,"10409","10409"
"833","12730","Continuation of Export Control Regulations","1990",593,"41-George H. W. Bush","R",TRUE,4,5,1,0.00168634064080944,"12730","12730"
"834","10332","Prescribing the Order of Succession of Officers to Act as Secreetary of Defense, Secretary of the Army, Secretary of the Navy, and Secretary of the Air Force","1952",597,"33-Harry S. Truman","D",TRUE,0,2,1,0.0016750418760469,"10332","10332"
"835","12465","Commercial Expendable Launch Vehicle Activities","1984",597,"40-Ronald Reagan","R",TRUE,0,6,1,0.0016750418760469,"12465","12465"
"836","13548","Increasing Federal Employment of Individuals With Disabilities","2010",1194,"44-Barack Obama","D",TRUE,1,5,2,0.0016750418760469,"13548","13548"
"837","13565","Establishment of the Intellectual Property Enforcement Advisory Committees","2011",1200,"44-Barack Obama","D",TRUE,0,14,2,0.00166666666666667,"13565","13565"
"838","10480","Further Providing for the Administration of the Defense Mobilization Program","1953",4219,"34-Dwight D. Eisenhower","R",TRUE,18,14,7,0.00165916093861105,"10480","10480"
"839","12580","Superfund Implementation","1987",3617,"40-Ronald Reagan","R",TRUE,2,18,6,0.00165883328725463,"12580","12580"
"840","11200","Providing for Establishing User Fees Pursuant to the Land and Water Conservation Fund Act of 1965","1965",1810,"36-Lyndon B. Johnson","D",TRUE,1,6,3,0.00165745856353591,"11200","11200"
"841","12834","Ethics Commitments by Executive Branch Appointees","1993",3017,"42-William J. Clinton","D",TRUE,0,9,5,0.00165727543917799,"12834","12834"
"842","10506","Delegating Certain Functions of the President Under the Public Health Service Act","1953",606,"34-Dwight D. Eisenhower","R",TRUE,1,4,1,0.00165016501650165,"10506","10506"
"843","13186","Responsibilities of Federal Agencies To Protect Migratory Birds","2001",1822,"42-William J. Clinton","D",TRUE,0,8,3,0.00164654226125137,"13186","13186"
"844","11526","Establishing the National Council on Federal Disaster Assistance","1970",610,"37-Richard Nixon","R",TRUE,0,6,1,0.00163934426229508,"11526","11526"
"845","12404","Charitable Fund-Raising","1983",612,"40-Ronald Reagan","R",TRUE,1,3,1,0.00163398692810458,"12404","12404"
"846","13449","Protection of Striped Bass and Red Drum Fish Populations","2007",614,"43-George W. Bush","R",TRUE,0,7,1,0.00162866449511401,"13449","13449"
"847","12444","Continuation of Export Control Regulations","1983",619,"40-Ronald Reagan","R",TRUE,2,5,1,0.00161550888529887,"12444","12444"
"848","13356","Strengthening the Sharing of Terrorism Information To Protect Americans","2004",1861,"43-George W. Bush","R",TRUE,3,11,3,0.0016120365394949,"13356","13356"
"849","12470","Continuation of Export Control Regulations","1984",621,"40-Ronald Reagan","R",TRUE,2,5,1,0.00161030595813205,"12470","12470"
"850","12843","Procurement Requirements and Policies for Federal Agencies for Ozone-Depleting Substances","1993",1245,"42-William J. Clinton","D",TRUE,0,7,2,0.00160642570281125,"12843","12843"
"851","13570","Prohibiting Certain Transactions With Respect to North Korea","2011",624,"44-Barack Obama","D",TRUE,2,6,1,0.0016025641025641,"13570","13570"
"852","13602","Establishing a White House Council on Strong Cities, Strong Communities","2012",1250,"44-Barack Obama","D",TRUE,0,20,2,0.0016,"13602","13602"
"853","12981","Administration of Export Controls","1995",2513,"42-William J. Clinton","D",TRUE,3,9,4,0.00159172304019101,"12981","12981"
"854","13388","Further Strengthening the Sharing of Terrorism Information To Protect Americans","2005",1258,"43-George W. Bush","R",TRUE,3,10,2,0.00158982511923688,"13388","13388"
"855","11092","Assigning Emergency Preparedness Functions to the Federal Communications Commission","1963",1271,"35-John F. Kennedy","D",TRUE,4,6,2,0.001573564122738,"11092","11092"
"856","12352","Federal Procurement Reforms","1982",640,"40-Ronald Reagan","R",TRUE,0,3,1,0.0015625,"12352","12352"
"857","13230","Presidents Advisory Commission on Educational Excellence for Hispanic Americans","2001",1281,"43-George W. Bush","R",TRUE,1,5,2,0.00156128024980484,"13230","13230"
"858","10588","Establishing the President's Commission on Veterans' Pensions","1955",643,"34-Dwight D. Eisenhower","R",TRUE,0,3,1,0.0015552099533437,"10588","10588"
"859","10648","Restoring Certain Lands Comprising Portions of the Fort Ruger Military Reservation to the Jurisdiction of the Territory of Hawaii","1955",6476,"34-Dwight D. Eisenhower","R",TRUE,3,2,10,0.00154416306361952,"10648","10648"
"860","13440","Interpretation of the Geneva Conventions Common Article 3 as Applied to a Program of Detention and Interrogation Operated by the Central Intelligence Agency","2007",1296,"43-George W. Bush","R",TRUE,0,3,2,0.00154320987654321,"13440","13440"
"861","13622","Authorizing Additional Sanctions With Respect to Iran","2012",3260,"44-Barack Obama","D",TRUE,1,7,5,0.00153374233128834,"13622","13622"
"862","11282","Prevention, Control, and Abatement of Air Pollution by Federal Activities","1966",1314,"36-Lyndon B. Johnson","D",TRUE,1,5,2,0.0015220700152207,"11282","11282"
"863","13266","Activities To Promote Personal Fitness","2002",657,"43-George W. Bush","R",TRUE,0,6,1,0.0015220700152207,"13266","13266"
"864","13465","Amending Executive Order 12989, as Amended","2008",1322,"43-George W. Bush","R",TRUE,1,8,2,0.00151285930408472,"13465","13465"
"865","13584","Developing an Integrated Strategic Counterterrorism Communications Initiative and Establishing a Temporary Organization To Support Certain Government-Wide Communications Activities Directed Abroad","2011",1324,"44-Barack Obama","D",TRUE,0,11,2,0.00151057401812689,"13584","13584"
"866","13609","Promoting International Regulatory Cooperation","2012",1324,"44-Barack Obama","D",TRUE,2,9,2,0.00151057401812689,"13609","13609"
"867","10290","Prescribing Regulations Establishing Minimum Standards for the Classification, Transmission, and Handling, by Departments and Agencies of the Executive Branch, of Official Information Which Requires Safeguarding in the Interest of the Security of the United States","1951",5298,"33-Harry S. Truman","D",TRUE,0,8,8,0.00151000377500944,"10290","10290"
"868","9897","Amendments to Regulations Relating to Commissioned Officers and Employees of the Public Health Service","1947",1991,"33-Harry S. Truman","D",TRUE,1,6,3,0.00150678051230537,"9897","9897"
"869","12923","Continuation of Export Control Regulations","1994",665,"42-William J. Clinton","D",TRUE,5,5,1,0.00150375939849624,"12923","12923"
"870","13372","Clarification of Certain Executive Orders Blocking Property and Prohibiting Certain Transactions","2005",666,"43-George W. Bush","R",TRUE,5,4,1,0.0015015015015015,"13372","13372"
"871","10232","Amending the Selective Service Regulations","1951",1334,"33-Harry S. Truman","D",TRUE,4,5,2,0.00149925037481259,"10232","10232"
"872","12314","Federal Regional Councils","1981",670,"40-Ronald Reagan","R",TRUE,1,12,1,0.00149253731343284,"12314","12314"
"873","13292","Further Amendment to Executive Order 12958, as Amended, Classified National Security Information","2003",8712,"43-George W. Bush","R",TRUE,1,13,13,0.00149219467401286,"13292","13292"
"874","9578","Approving Regulations of the Civil Service Commission Under the Federal Employees Pay Act of 1945","1945",4720,"33-Harry S. Truman","D",TRUE,0,4,7,0.00148305084745763,"9578","9578"
"875","13222","Continuation of Export Control Regulations","2001",683,"43-George W. Bush","R",TRUE,6,5,1,0.00146412884333821,"13222","13222"
"876","10032","Creating an Emergency Board to Investigate a Dispute Between the Akron, Canton & Youngstown Railroad Company and Other Carriers, and Certain of Their Employees","1949",688,"33-Harry S. Truman","D",TRUE,0,1,1,0.00145348837209302,"10032","10032"
"877","13551","Blocking Property of Certain Persons With Respect to North Korea","2010",1382,"44-Barack Obama","D",TRUE,1,8,2,0.00144717800289436,"13551","13551"
"878","11140","Delegating Certain Functions of the President Relating to the Public Health Service","1964",692,"36-Lyndon B. Johnson","D",TRUE,6,4,1,0.00144508670520231,"11140","11140"
"879","10891","Establishing a Commission To Inquire Into a Controversy Between Certain Carriers and Certain of Their Employees","1960",693,"34-Dwight D. Eisenhower","R",TRUE,0,1,1,0.00144300144300144,"10891","10891"
"880","12924","Continuation of Export Control Regulations","1994",694,"42-William J. Clinton","D",TRUE,6,5,1,0.00144092219020173,"12924","12924"
"881","11016","Authorizing Award of the Purple Heart","1962",707,"35-John F. Kennedy","D",TRUE,1,5,1,0.00141442715700141,"11016","11016"
"882","10987","Agency Systems for Appeals from Adverse Actions","1962",720,"35-John F. Kennedy","D",TRUE,0,3,1,0.00138888888888889,"10987","10987"
"883","13257","Presidents Interagency Task Force To Monitor and Combat Trafficking in Persons","2002",735,"43-George W. Bush","R",TRUE,1,7,1,0.00136054421768707,"13257","13257"
"884","13080","American Heritage Rivers Initiative Advisory Committee","1998",737,"42-William J. Clinton","D",TRUE,0,7,1,0.00135685210312076,"13080","13080"
"885","13639","Establishment of the Presidential Commission on Election Administration","2013",739,"44-Barack Obama","D",TRUE,0,4,1,0.0013531799729364,"13639","13639"
"886","10980","Establishing the President's Commission on the Status of Women","1961",742,"35-John F. Kennedy","D",TRUE,0,9,1,0.00134770889487871,"10980","10980"
"887","12264","Export of Banned or Significantly Restricted Substances","1981",2991,"39-Jimmy Carter","D",TRUE,0,9,4,0.00133734536944166,"12264","12264"
"888","13389","Creation of the Gulf Coast Recovery and Rebuilding Council","2005",750,"43-George W. Bush","R",TRUE,0,19,1,0.00133333333333333,"13389","13389"
"889","13608","Prohibiting Certain Transactions With and Suspending Entry Into the United States of Foreign Sanctions Evaders With Respect to Iran and Syria","2012",1507,"44-Barack Obama","D",TRUE,5,6,2,0.0013271400132714,"13608","13608"
"890","11307","Coordination of Federal Programs Affecting Agricultural and Rural Area Development","1966",756,"36-Lyndon B. Johnson","D",TRUE,1,4,1,0.00132275132275132,"11307","11307"
"891","12564","Drug-Free Federal Workplace","1986",2270,"40-Ronald Reagan","R",TRUE,3,7,3,0.0013215859030837,"12564","12564"
"892","12555","Protection of Cultural Property","1986",757,"40-Ronald Reagan","R",TRUE,0,5,1,0.00132100396301189,"12555","12555"
"893","12049","Defense Economic Adjustment Programs","1978",758,"39-Jimmy Carter","D",TRUE,0,14,1,0.00131926121372032,"12049","12049"
"894","12777","Implementation of Section 311 of the Federal Water Pollution Control Act of October 18, 1972, as Amended, and the Oil Pollution Act of 1990","1991",3792,"41-George H. W. Bush","R",TRUE,4,17,5,0.00131856540084388,"12777","12777"
"895","11788","Providing for the Orderly Termination of Economic Stabilization Activities","1974",1522,"37-Richard Nixon","R",TRUE,9,7,2,0.00131406044678055,"11788","11788"
"896","12810","Blocking Property of and Prohibiting Transactions With the Federal Republic of Yugoslavia (Serbia and Montenegro)","1992",1525,"41-George H. W. Bush","R",TRUE,1,7,2,0.00131147540983607,"12810","12810"
"897","11470","Prescribing Arrangements for the Structure and Conduct of a National Program for Voluntary Action","1969",763,"37-Richard Nixon","R",TRUE,0,10,1,0.00131061598951507,"11470","11470"
"898","13392","Improving Agency Disclosure of Information","2005",2290,"43-George W. Bush","R",TRUE,0,5,3,0.00131004366812227,"13392","13392"
"899","11341","Establishing the President's Commission on Postal Organization","1967",767,"36-Lyndon B. Johnson","D",TRUE,0,2,1,0.00130378096479791,"11341","11341"
"900","10161","Delegating Certain Functions of the President Under the Defense Production Act of 1950","1950",3869,"33-Harry S. Truman","D",TRUE,0,14,5,0.0012923235978289,"10161","10161"
"901","12503","Presidential Commission on Outdoor Recreation Resources Review","1985",776,"40-Ronald Reagan","R",TRUE,0,6,1,0.00128865979381443,"12503","12503"
"902","13638","Amendments to Executive Order 12777","2013",778,"44-Barack Obama","D",TRUE,1,6,1,0.0012853470437018,"13638","13638"
"903","13199","Establishment of White House Office of Faith-Based and Community Initiatives","2001",786,"43-George W. Bush","R",TRUE,0,2,1,0.00127226463104326,"13199","13199"
"904","11610","Further Amending Executive Order 10789 Authorizing Agencies of the Government to Exercise Certain Contracting Authority in Connection with National Defense Functions and Prescribing Regulations Governing the Exercise of Such Authority","1971",790,"37-Richard Nixon","R",TRUE,3,2,1,0.00126582278481013,"11610","11610"
"905","9635","Organization of the Navy Department and the Naval Establishment","1945",792,"33-Harry S. Truman","D",TRUE,0,3,1,0.00126262626262626,"9635","9635"
"906","12978","Blocking Assets and Prohibiting Transactions With Significant Narcotics Traffickers","1995",793,"42-William J. Clinton","D",TRUE,0,7,1,0.00126103404791929,"12978","12978"
"907","13115","Interagency Task Force on the Roles and Missions of the United States Coast Guard","1999",799,"42-William J. Clinton","D",TRUE,0,15,1,0.00125156445556946,"13115","13115"
"908","11051","Prescribing Responsibilities of the Office of Emergency Planning in the Executive Office of the President","1962",4004,"35-John F. Kennedy","D",TRUE,33,9,5,0.00124875124875125,"11051","11051"
"909","13457","Protecting American Taxpayers From Government Spending on Wasteful Earmarks","2008",809,"43-George W. Bush","R",TRUE,0,3,1,0.00123609394313968,"13457","13457"
"910","13558","Export Enforcement Coordination Center","2010",809,"44-Barack Obama","D",TRUE,0,12,1,0.00123609394313968,"13558","13558"
"911","10578","Creating an Emergency Board To Investigate a Dispute Between Certain Carriers Represented by the Eastern, Western, and Southeastern Carriers' Conference Committees and Certain of Their Employees","1954",815,"34-Dwight D. Eisenhower","R",TRUE,0,1,1,0.00122699386503067,"10578","10578"
"912","11973","President's Commission on Mental Health","1977",819,"39-Jimmy Carter","D",TRUE,0,4,1,0.00122100122100122,"11973","11973"
"913","12748","Providing for Federal Pay Adminstration","1991",826,"41-George H. W. Bush","R",TRUE,3,7,1,0.00121065375302663,"12748","12748"
"914","10929","Establishing a Commission to Inquire Into a Controversy Between Certain Carriers and Certain of Their Employees","1961",840,"35-John F. Kennedy","D",TRUE,1,2,1,0.00119047619047619,"10929","10929"
"915","11014","Delegating to the Secretary of Commerce Functions With Respect to Participation of the United States in the New York World's Fair","1962",840,"35-John F. Kennedy","D",TRUE,0,4,1,0.00119047619047619,"11014","11014"
"916","11280","Establishing the President's Committee on Mental Retardation","1966",842,"36-Lyndon B. Johnson","D",TRUE,0,5,1,0.00118764845605701,"11280","11280"
"917","11763","Establishing a National Commission for the Observance of World Population Year","1974",845,"37-Richard Nixon","R",TRUE,0,4,1,0.00118343195266272,"11763","11763"
"918","11776","Continuing the President's Committee on Mental Retardation and Broadening its Membership and Responsibilities","1974",845,"37-Richard Nixon","R",TRUE,1,7,1,0.00118343195266272,"11776","11776"
"919","11073","Providing for Federal Salary Administration","1963",1692,"35-John F. Kennedy","D",TRUE,2,4,2,0.00118203309692671,"11073","11073"
"920","13224","Blocking Property and Prohibiting Transactions With Persons Who Commit, Threaten To Commit, or Support Terrorism","2001",1697,"43-George W. Bush","R",TRUE,0,8,2,0.00117855038302887,"13224","13224"
"921","13271","Establishment of the Corporate Fraud Task Force","2002",849,"43-George W. Bush","R",TRUE,0,4,1,0.00117785630153121,"13271","13271"
"922","13061","Federal Support of Community Efforts Along American Heritage Rivers","1997",1702,"42-William J. Clinton","D",TRUE,1,14,2,0.00117508813160987,"13061","13061"
"923","11126","Establishing a Committee and a Council Relating to the Status of Women","1963",854,"35-John F. Kennedy","D",TRUE,1,9,1,0.00117096018735363,"11126","11126"
"924","13261","Providing An Order of Succession in the Environmental Protection Agency and Amending Certain Orders on Succession","2002",855,"43-George W. Bush","R",TRUE,9,12,1,0.00116959064327485,"13261","13261"
"925","10479","Establishing the Government Contract Committee","1953",857,"34-Dwight D. Eisenhower","R",TRUE,1,8,1,0.00116686114352392,"10479","10479"
"926","11458","Prescribing Arrangements for Developing and Coordinating a National Program For Minority Business Enterprise","1969",864,"37-Richard Nixon","R",TRUE,1,5,1,0.00115740740740741,"11458","11458"
"927","10421","Providing for the Physical Security of Facilities Important to the National Defense","1952",1734,"33-Harry S. Truman","D",TRUE,0,5,2,0.00115340253748558,"10421","10421"
"928","12947","Prohibiting Transactions With Terrorists Who Threaten To Disrupt the Middle East Peace Process","1995",870,"42-William J. Clinton","D",TRUE,0,7,1,0.00114942528735632,"12947","12947"
"929","13072","White House Millennium Council","1998",870,"42-William J. Clinton","D",TRUE,0,17,1,0.00114942528735632,"13072","13072"
"930","13187","The Presidents Disability Employment Partnership Board","2001",876,"42-William J. Clinton","D",TRUE,2,9,1,0.00114155251141553,"13187","13187"
"931","13005","Empowerment Contracting","1996",877,"42-William J. Clinton","D",TRUE,0,4,1,0.00114025085518814,"13005","13005"
"932","12526","President's Blue Ribbon Commission on Defense Management","1985",880,"40-Ronald Reagan","R",TRUE,0,7,1,0.00113636363636364,"12526","12526"
"933","12968","Access to Classified Information","1995",5320,"42-William J. Clinton","D",TRUE,4,11,6,0.00112781954887218,"12968","12968"
"934","12866","Regulatory Planning and Review","1993",5460,"42-William J. Clinton","D",TRUE,2,11,6,0.0010989010989011,"12866","12866"
"935","13610","Identifying and Reducing Regulatory Burdens","2012",913,"44-Barack Obama","D",TRUE,2,6,1,0.00109529025191676,"13610","13610"
"936","13195","Trails for America in the 21st Century","2001",915,"42-William J. Clinton","D",TRUE,0,5,1,0.00109289617486339,"13195","13195"
"937","13522","Creating Labor-Management Forums To Improve Delivery of Government Services","2009",1837,"44-Barack Obama","D",TRUE,0,4,2,0.00108873162765378,"13522","13522"
"938","13545","President's Council on Fitness, Sports, and Nutrition","2010",921,"44-Barack Obama","D",TRUE,2,5,1,0.001085776330076,"13545","13545"
"939","12316","Responses to Environmental Damage","1981",1874,"40-Ronald Reagan","R",TRUE,2,17,2,0.00106723585912487,"12316","12316"
"940","11838","Amending Executive Order No. 11491, as Amended by Executive Orders 11616 and 11636, Relating to Labor-Management Relations in the Federal Service","1975",1884,"38-Gerald R. Ford","R",TRUE,3,3,2,0.00106157112526539,"11838","11838"
"941","11210","Establishing a Temporary Commission on Pennsylvania Avenue","1965",944,"36-Lyndon B. Johnson","D",TRUE,0,6,1,0.00105932203389831,"11210","11210"
"942","10186","Establishing the Federal Civil Defense Administration in the Office for Emergency Management of the Executive Office of the President","1950",945,"33-Harry S. Truman","D",TRUE,1,4,1,0.00105820105820106,"10186","10186"
"943","11723","Further Providing for the Stabilization of the Economy","1973",955,"37-Richard Nixon","R",TRUE,1,2,1,0.00104712041884817,"11723","11723"
"944","13047","Prohibiting New Investment in Burma","1997",960,"42-William J. Clinton","D",TRUE,0,8,1,0.00104166666666667,"13047","13047"
"945","9702","Creating an Emergency Board to Investigate a Dispute Between the Alton Railroad Company and Other Carriers, and Certain of Their Employees","1946",1922,"33-Harry S. Truman","D",TRUE,0,2,2,0.00104058272632674,"9702","9702"
"946","11136","Establishing the President's Committee on Consumer Interstate and the Consumer Advisory Council","1964",973,"36-Lyndon B. Johnson","D",TRUE,1,9,1,0.00102774922918808,"11136","11136"
"947","13455","Establishing the President's Advisory Council on Financial Literacy","2008",977,"43-George W. Bush","R",TRUE,0,5,1,0.00102354145342886,"13455","13455"
"948","10152","Regulations Relating to the Right of Members of the Uniformed Services to Incentive Pay for the Performance of Hazardous Duty Required by Competent Orders","1950",1961,"33-Harry S. Truman","D",TRUE,0,1,2,0.00101988781234064,"10152","10152"
"949","11325","Prescribing a New Part of the Selective Service Regulations","1967",1984,"36-Lyndon B. Johnson","D",TRUE,0,3,2,0.00100806451612903,"11325","11325"
"950","13630","Establishment of an Interagency Task Force on Commercial Advocacy","2012",998,"44-Barack Obama","D",TRUE,1,12,1,0.00100200400801603,"13630","13630"
"951","13338","Blocking Property of Certain Persons and Prohibiting the Export of Certain Goods to Syria","2004",2010,"43-George W. Bush","R",TRUE,1,9,2,0.00099502487562189,"13338","13338"
"952","11593","Protection and Enhancement of the Cultural Environment","1971",1006,"37-Richard Nixon","R",TRUE,0,4,1,0.00099403578528827,"11593","11593"
"953","13360","Providing Opportunities for Service-Disabled Veteran Businesses To Increase Their Federal Contracting and Subcontracting","2004",1006,"43-George W. Bush","R",TRUE,0,5,1,0.00099403578528827,"13360","13360"
"954","13577","Establishment of the SelectUSA Initiative","2011",1007,"44-Barack Obama","D",TRUE,0,12,1,0.00099304865938431,"13577","13577"
"955","13098","Blocking Property of UNITA and Prohibiting Certain Transactions With Respect to UNITA","1998",1017,"42-William J. Clinton","D",TRUE,1,6,1,0.000983284169124877,"13098","13098"
"956","11258","Prevention, Control, and Abatement of Water Pollution by Federal Activities","1965",2036,"36-Lyndon B. Johnson","D",TRUE,1,11,2,0.000982318271119843,"11258","11258"
"957","11288","Prevention, Control, and Abatement of Water Pollution by Federal Activities","1966",2053,"36-Lyndon B. Johnson","D",TRUE,1,12,2,0.000974184120798831,"11288","11288"
"958","13488","Granting Reciprocity on Excepted Service and Federal Contractor Employee Fitness and Reinvestigating Individuals in Positions of Public Trust","2009",1027,"43-George W. Bush","R",TRUE,2,4,1,0.000973709834469328,"13488","13488"
"959","13330","Human Service Transportation Coordination","2004",1042,"43-George W. Bush","R",TRUE,0,10,1,0.000959692898272553,"13330","13330"
"960","13331","National and Community Service Programs","2004",1042,"43-George W. Bush","R",TRUE,0,3,1,0.000959692898272553,"13331","13331"
"961","12595","White House Conference for a Drug Free America","1987",1047,"40-Ronald Reagan","R",TRUE,0,5,1,0.000955109837631328,"12595","12595"
"962","12188","International Trade Functions","1980",2099,"39-Jimmy Carter","D",TRUE,8,15,2,0.000952834683182468,"12188","12188"
"963","10934","Establishing the Administrative Conference of the United States","1961",1051,"35-John F. Kennedy","D",TRUE,0,3,1,0.000951474785918173,"10934","10934"
"964","13189","Federal Interagency Task Force on the District of Columbia","2001",1059,"42-William J. Clinton","D",TRUE,0,16,1,0.000944287063267233,"13189","13189"
"965","11566","Consumer Product Information","1970",1063,"37-Richard Nixon","R",TRUE,1,4,1,0.000940733772342427,"11566","11566"
"966","13219","Blocking Property of Persons Who Threaten International Stabilization Efforts in the Western Balkans","2001",1068,"43-George W. Bush","R",TRUE,0,6,1,0.000936329588014981,"13219","13219"
"967","13350","Termination of Emergency Declared in Executive Order 12722 With Respect to Iraq and Modification of Executive Order 13290, Executive Order 13303, and Executive Order 13315","2004",1078,"43-George W. Bush","R",TRUE,9,7,1,0.000927643784786642,"13350","13350"
"968","11990","Protection of Wetlands","1977",1081,"39-Jimmy Carter","D",TRUE,1,6,1,0.000925069380203515,"11990","11990"
"969","12630","Governmental Actions and Interference With Constitutionally Protected Property Rights","1988",2164,"40-Ronald Reagan","R",TRUE,0,6,2,0.000924214417744917,"12630","12630"
"970","11644","Use of Off-Road Vehicles on the Public Lands","1972",1087,"37-Richard Nixon","R",TRUE,0,7,1,0.000919963201471941,"11644","11644"
"971","10306","Creating an Emergency Board to Investigate Disputes Between the Akron & Barberton Belt Railroad Company and Other Carriers and Certain Workers","1951",2175,"33-Harry S. Truman","D",TRUE,1,4,2,0.000919540229885057,"10306","10306"
"972","12013","Statistical Policy Functions","1977",1088,"39-Jimmy Carter","D",TRUE,4,16,1,0.000919117647058824,"12013","12013"
"973","13562","Recruiting and Hiring Students and Recent Graduates","2010",2177,"44-Barack Obama","D",TRUE,3,4,2,0.00091869545245751,"13562","13562"
"974","13611","Blocking Property of Persons Threatening the Peace, Security, or Stability of Yemen","2012",1093,"44-Barack Obama","D",TRUE,0,6,1,0.000914913083257091,"13611","13611"
"975","13573","Blocking Property of Senior Officials of the Government of Syria","2011",1107,"44-Barack Obama","D",TRUE,4,6,1,0.000903342366757001,"13573","13573"
"976","13391","Blocking Property of Additional Persons Undermining Democratic Processes or Institutions in Zimbabwe","2005",1116,"43-George W. Bush","R",TRUE,1,6,1,0.000896057347670251,"13391","13391"
"977","13441","Blocking Property of Persons Undermining the Sovereignty of Lebanon or Its Democratic Processes and Institutions","2007",1123,"43-George W. Bush","R",TRUE,0,6,1,0.000890471950133571,"13441","13441"
"978","13407","Public Alert and Warning System","2006",1124,"43-George W. Bush","R",TRUE,1,10,1,0.000889679715302491,"13407","13407"
"979","13572","Blocking Property of Certain Persons With Respect to Human Rights Abuses in Syria","2011",1125,"44-Barack Obama","D",TRUE,3,7,1,0.000888888888888889,"13572","13572"
"980","12788","Defense Economic Adjustment Program","1992",1126,"41-George H. W. Bush","R",TRUE,1,17,1,0.00088809946714032,"12788","12788"
"981","13671","Taking Additional Steps To Address the National Emergency With Respect to the Conflict in the Democratic Republic of the Congo","2014",1149,"44-Barack Obama","D",TRUE,1,6,1,0.000870322019147084,"13671","13671"
"982","13648","Combating Wildlife Trafficking","2013",1151,"44-Barack Obama","D",TRUE,0,17,1,0.000868809730668983,"13648","13648"
"983","13434","National Security Professional Development","2007",1154,"43-George W. Bush","R",TRUE,0,17,1,0.000866551126516464,"13434","13434"
"984","12215","Delegation of Panama Canal Functions","1980",1165,"39-Jimmy Carter","D",TRUE,2,3,1,0.000858369098712446,"12215","12215"
"985","10693","Creating an Emergency Board To Investigate Disputes Between the Akron & Barberton Belt Railroad and Other Carriers and Certain of Their Employees","1956",1169,"34-Dwight D. Eisenhower","R",TRUE,0,1,1,0.000855431993156544,"10693","10693"
"986","13399","Blocking Property of Additional Persons in Connection With the National Emergency With Respect to Syria","2006",1170,"43-George W. Bush","R",TRUE,1,6,1,0.000854700854700855,"13399","13399"
"987","10946","Establishing a Program for Resolving Labor Disputes at Missile and Space Sites","1961",1176,"35-John F. Kennedy","D",TRUE,0,5,1,0.000850340136054422,"10946","10946"
"988","11330","Providing for the Coordination of Youth Opportunity by Programs","1967",1178,"36-Lyndon B. Johnson","D",TRUE,0,12,1,0.000848896434634975,"11330","11330"
"989","13353","Establishing the Presidents Board on Safeguarding Americans Civil Liberties","2004",1179,"43-George W. Bush","R",TRUE,0,10,1,0.000848176420695505,"13353","13353"
"990","13405","Blocking Property of Certain Persons Undermining Democratic Processes or Institutions in Belarus","2006",1183,"43-George W. Bush","R",TRUE,0,7,1,0.00084530853761623,"13405","13405"
"991","12198","Prescribing Amendments to the Manual for Courts-Martial, United States, 1969 (Revised Edition)","1980",35591,"39-Jimmy Carter","D",TRUE,3,12,30,0.00084290972436852,"12198","12198"
"992","13582","Blocking Property of the Government of Syria and Prohibiting Certain Transactions With Respect to Syria","2011",1198,"44-Barack Obama","D",TRUE,5,5,1,0.000834724540901503,"13582","13582"
"993","13254","Establishing the USA Freedom Corps","2002",1199,"43-George W. Bush","R",TRUE,0,8,1,0.000834028356964137,"13254","13254"
"994","13660","Blocking Property of Certain Persons Contributing to the Situation in Ukraine","2014",1203,"44-Barack Obama","D",TRUE,0,6,1,0.000831255195344971,"13660","13660"
"995","9929","Creating an Emergency Board to Invetigate a Dispute Between the Akron, Canton & Youngstwn Railroad Company and Other Carrires and Certain of Their Employees","1948",1218,"33-Harry S. Truman","D",TRUE,0,1,1,0.000821018062397373,"9929","9929"
"996","9992","Amending the Selective Service Regulations","1948",1221,"33-Harry S. Truman","D",TRUE,2,5,1,0.000819000819000819,"9992","9992"
"997","13196","Final Northwestern Hawaiian Islands Coral Reef Ecosystem Reserve","2001",1230,"42-William J. Clinton","D",TRUE,1,2,1,0.000813008130081301,"13196","13196"
"998","13581","Blocking Property of Transnational Criminal Organizations","2011",1235,"44-Barack Obama","D",TRUE,0,8,1,0.000809716599190283,"13581","13581"
"999","11749","Consolidating Disaster Relief Functions Assigned to the Secretary of Housing and Urban Development","1973",1237,"37-Richard Nixon","R",TRUE,5,8,1,0.000808407437348424,"11749","11749"
"1000","10584","Prescribing Rules and Regulations Relating to the Administration of the Watershed Protection and Flood Prevention Act","1954",1238,"34-Dwight D. Eisenhower","R",TRUE,0,6,1,0.000807754442649435,"10584","10584"
