"num","title","year","president","party","eoMatches.out.num","eoMatches.in.num","eoMatches.all.num","is.ostp","Id","Label","presidentNum","Category"
"12397","National Commission on Social Security Reform","1982","Reagan","R",1,1,2,FALSE,"12397","12397",40,"Other_non"
"12398","President's Private Sector Survey on Cost Control in the Federal Government","1982","Reagan","R",1,1,2,FALSE,"12398","12398",40,"Other_non"
"12400","President's Commission on Strategic Forces","1983","Reagan","R",0,3,3,FALSE,"12400","12400",40,"Other_non"
"12401","Presidential Commission on Indian Reservation Economies","1983","Reagan","R",0,2,2,FALSE,"12401","12401",40,"Other_non"
"12402","National Commission on Social Security Reform","1983","Reagan","R",1,1,2,FALSE,"12402","12402",40,"Other_non"
"12403","African Development Bank","1983","Reagan","R",1,0,1,FALSE,"12403","12403",40,"Other_non"
"12406","President's Commission on Strategic Forces","1983","Reagan","R",1,1,2,FALSE,"12406","12406",40,"Other_non"
"12407","Federal Regional Councils","1983","Reagan","R",1,0,1,FALSE,"12407","12407",40,"Other_non"
"12408","Reports on International Organizations","1983","Reagan","R",1,1,2,FALSE,"12408","12408",40,"Other_non"
"12410","Exclusions From the Federal Labor- Management Relations Program","1983","Reagan","R",1,0,1,FALSE,"12410","12410",40,"Other_non"
"12411","Government Work Space Management Reforms","1983","Reagan","R",0,0,0,FALSE,"12411","12411",40,"Other_non"
"12412","Peace Corps Advisory Council","1983","Reagan","R",0,1,1,FALSE,"12412","12412",40,"Other_non"
"12413","Amending the Generalized System of Preferences","1983","Reagan","R",2,1,3,FALSE,"12413","12413",40,"Other_non"
"12415","Extension of the Presidential Commission on Drunk Driving","1983","Reagan","R",1,1,2,FALSE,"12415","12415",40,"Other_non"
"12416","Intergovernmental Review of Federal Programs","1983","Reagan","R",1,0,1,FALSE,"12416","12416",40,"Other_non"
"12417","Strategic and Critical Materials","1983","Reagan","R",1,0,1,FALSE,"12417","12417",40,"Other_non"
"12418","Transfer of Functions Relating to Financial Responsibility of Vessels for Pollution Liability","1983","Reagan","R",3,1,4,FALSE,"12418","12418",40,"Other_non"
"12419","Implementation of the International Convention on Tonnage Measurement of Ships","1983","Reagan","R",0,0,0,FALSE,"12419","12419",40,"Other_non"
"12421","Presidential Commission on the Conduct of United States-Japan Relations","1983","Reagan","R",0,2,2,FALSE,"12421","12421",40,"Other_non"
"12422","Level IV of the Executive Schedule","1983","Reagan","R",1,0,1,FALSE,"12422","12422",40,"Other_non"
"12423","Foreign Assistance and Arms Control","1983","Reagan","R",2,0,2,FALSE,"12423","12423",40,"Other_non"
"12424","President's Commission on Strategic Forces","1983","Reagan","R",1,0,1,FALSE,"12424","12424",40,"Other_non"
"12425","International Criminal Police Organizations","1983","Reagan","R",0,2,2,FALSE,"12425","12425",40,"Other_non"
"12426","President's Advisory Committee on Women's Business Ownership","1983","Reagan","R",0,3,3,FALSE,"12426","12426",40,"Other_non"
"12427","President's Advisory Council on Private Sector Initiatives","1983","Reagan","R",0,2,2,FALSE,"12427","12427",40,"Other_non"
"12429","President's Private Sector Survey on Cost Control in the Federal Government","1983","Reagan","R",1,1,2,FALSE,"12429","12429",40,"Other_non"
"12430","Reports of Identical Bids","1983","Reagan","R",1,0,1,FALSE,"12430","12430",40,"Other_non"
"12431","Level IV of the Executive Schedule","1983","Reagan","R",1,0,1,FALSE,"12431","12431",40,"Other_non"
"12432","Minority Business Enterprise Development","1983","Reagan","R",0,0,0,FALSE,"12432","12432",40,"Other_non"
"12433","National Bipartisan Commission on Central America","1983","Reagan","R",0,2,2,FALSE,"12433","12433",40,"Other_non"
"12434","Alaska Railroad Rates","1983","Reagan","R",8,1,9,FALSE,"12434","12434",40,"Other_non"
"12435","President's Commission on Organized Crime","1983","Reagan","R",0,2,2,FALSE,"12435","12435",40,"Other_non"
"12436","Payment of Certain Benefits to Survivors of Persons Who Died in or as a Result of Military Service","1983","Reagan","R",0,0,0,FALSE,"12436","12436",40,"Other_non"
"12437","Fuel Use Prohibitions","1983","Reagan","R",1,0,1,FALSE,"12437","12437",40,"Other_non"
"12438","Review of Increases in Rates of Basic Pay for Employees of the Veterans' Administration","1983","Reagan","R",0,1,1,FALSE,"12438","12438",40,"Other_non"
"12439","President's Task Force on Food Assistance","1983","Reagan","R",0,1,1,FALSE,"12439","12439",40,"Other_non"
"12440","President's Commission on Industrial Competitiveness","1983","Reagan","R",1,1,2,FALSE,"12440","12440",40,"Other_non"
"12441","Amending the Generalized System of Preferences","1983","Reagan","R",1,0,1,FALSE,"12441","12441",40,"Other_non"
"12442","Presidential Commission on Indian Reservation Economies","1983","Reagan","R",1,1,2,FALSE,"12442","12442",40,"Other_non"
"12445","Certification of Containers and Vehicles for Use in International Transport","1983","Reagan","R",1,0,1,FALSE,"12445","12445",40,"Other_non"
"12447","President's Private Sector Survey on Cost Control in the Federal Government","1983","Reagan","R",1,1,2,FALSE,"12447","12447",40,"Other_non"
"12449","National Bipartisan Commission on Central America","1983","Reagan","R",1,1,2,FALSE,"12449","12449",40,"Other_non"
"12450","Interagency Committee on Handicapped Employees","1983","Reagan","R",1,0,1,FALSE,"12450","12450",40,"Other_non"
"12451","Continuation of Export Control Regulations","1983","Reagan","R",3,0,3,FALSE,"12451","12451",40,"Other_non"
"12452","Revised List of Quarantinable Communicable Diseases","1983","Reagan","R",3,1,4,FALSE,"12452","12452",40,"Other_non"
"12453","Reports With Respect to Loans and Credits Extended to Poland","1983","Reagan","R",0,0,0,FALSE,"12453","12453",40,"Other_non"
"12454","President's National Security Telecommunications Advisory Committee","1983","Reagan","R",1,0,1,FALSE,"12454","12454",40,"Other_non"
"12455","President's Private Sector Survey on Cost Control in the Federal Government","1983","Reagan","R",1,1,2,FALSE,"12455","12455",40,"Other_non"
"12457","President's Commission on Industrial Competitiveness","1984","Reagan","R",1,1,2,FALSE,"12457","12457",40,"Other_non"
"12458","Delegation to the Secretary of State Concerning Foreign Assistance","1984","Reagan","R",1,0,1,FALSE,"12458","12458",40,"Other_non"
"12459","Amending the Generalized System of Preferences","1984","Reagan","R",1,0,1,FALSE,"12459","12459",40,"Other_non"
"12460","Amendments to the Manual for Courts- Martial, United States, 1969 (Revised Edition)","1984","Reagan","R",9,1,10,FALSE,"12460","12460",40,"Other_non"
"12461","District of Columbia Police and Firefighters' Retirement and Disability System","1984","Reagan","R",0,0,0,FALSE,"12461","12461",40,"Other_non"
"12462","President's Advisory Committee on Mediation and Conciliation","1984","Reagan","R",0,5,5,FALSE,"12462","12462",40,"Other_non"
"12464","Award of the Purple Heart","1984","Reagan","R",1,0,1,FALSE,"12464","12464",40,"Other_non"
"12466","Reimbursement of Federal Employee Relocation Expenses","1984","Reagan","R",1,0,1,FALSE,"12466","12466",40,"Other_non"
"12467","International Boundary and Water Commission, United States and Mexico","1984","Reagan","R",0,0,0,FALSE,"12467","12467",40,"Other_non"
"12468","Presidential Advisory Council on the Peace Corps","1984","Reagan","R",0,1,1,FALSE,"12468","12468",40,"Other_non"
"12469","East-West Foreign Trade Report","1984","Reagan","R",0,0,0,FALSE,"12469","12469",40,"Other_non"
"12471","Amending the Generalized System of Preferences","1984","Reagan","R",2,0,2,FALSE,"12471","12471",40,"Other_non"
"12473","Manual for Courts-Martial, United States, 1984","1984","Reagan","R",10,23,33,FALSE,"12473","12473",40,"Other_non"
"12474","Agreement on Government Procurement","1984","Reagan","R",1,0,1,FALSE,"12474","12474",40,"Other_non"
"12475","Textile Import Program Implementation","1984","Reagan","R",1,0,1,FALSE,"12475","12475",40,"Other_non"
"12476","Presidential Commission on the Conduct of United States-Japan Relations","1984","Reagan","R",1,1,2,FALSE,"12476","12476",40,"Other_non"
"12477","Federal Civilian and Military Pay Increases","1984","Reagan","R",1,0,1,FALSE,"12477","12477",40,"Other_non"
"12478","Protection of Foreign Missions to International Organizations","1984","Reagan","R",0,0,0,FALSE,"12478","12478",40,"Other_non"
"12481","Establishment of Emergency Board No. 203 To Investigate a Railroad Labor Dispute","1984","Reagan","R",0,1,1,FALSE,"12481","12481",40,"Other_non"
"12482","President's Advisory Committee on Women's Business Ownership","1984","Reagan","R",1,1,2,FALSE,"12482","12482",40,"Other_non"
"12483","Amending the Generalized System of Preferences","1984","Reagan","R",1,0,1,FALSE,"12483","12483",40,"Other_non"
"12484","Amendments to the Manual for Courts- Martial, United States, 1984","1984","Reagan","R",3,9,12,FALSE,"12484","12484",40,"Other_non"
"12485","Central Intelligence Agency Retirement and Disability System","1984","Reagan","R",0,0,0,FALSE,"12485","12485",40,"Other_non"
"12486","Establishment of Emergency Board No. 204 To Investigate a Railroad Labor Dispute","1984","Reagan","R",0,1,1,FALSE,"12486","12486",40,"Other_non"
"12487","Adjustments of Certain Rates of Pay","1984","Reagan","R",1,0,1,FALSE,"12487","12487",40,"Other_non"
"12488","Incentive Pay for Hazardous Duty","1984","Reagan","R",1,0,1,FALSE,"12488","12488",40,"Other_non"
"12492","Establishment of Emergency Board No. 206 To Investigate a Railroad Labor Dispute","1984","Reagan","R",0,1,1,FALSE,"12492","12492",40,"Other_non"
"12493","President's Commission on Executive Exchange","1984","Reagan","R",1,3,4,FALSE,"12493","12493",40,"Other_non"
"12494","Hazardous Duty Pay","1984","Reagan","R",1,0,1,FALSE,"12494","12494",40,"Other_non"
"12495","Establishment of Emergency Board No. 207 To Investigate a Railroad Labor Dispute","1984","Reagan","R",0,1,1,FALSE,"12495","12495",40,"Other_non"
"12497","President's Advisory Committee on Mediation and Conciliation","1984","Reagan","R",1,0,1,FALSE,"12497","12497",40,"Other_non"
"12498","Regulatory Planning Process","1985","Reagan","R",1,4,5,FALSE,"12498","12498",40,"Other_non"
"12500","Delegation to the Secretary of State and the Director of the International Development Cooperation Agency Concerning Foreign Assistance","1985","Reagan","R",1,0,1,FALSE,"12500","12500",40,"Other_non"
"12502","Chemical Warfare Review Commission","1985","Reagan","R",0,1,1,FALSE,"12502","12502",40,"Other_non"
"12504","Protection of Semiconductor Chip Products","1985","Reagan","R",1,0,1,FALSE,"12504","12504",40,"Other_non"
"12505","Conversion of Appointments in the Office of Management and Budget","1985","Reagan","R",0,0,0,FALSE,"12505","12505",40,"Other_non"
"12507","Continuance of the President's Commission on Organized Crime","1985","Reagan","R",1,0,1,FALSE,"12507","12507",40,"Other_non"
"12508","World Tourism Organization","1985","Reagan","R",0,0,0,FALSE,"12508","12508",40,"Other_non"
"12510","Non-Foreign Area Cost-of-Living Allowances","1985","Reagan","R",2,0,2,FALSE,"12510","12510",40,"Other_non"
"12511","President's Child Safety Partnership","1985","Reagan","R",0,1,1,FALSE,"12511","12511",40,"Other_non"
"12512","Federal Real Property Management","1985","Reagan","R",1,1,2,FALSE,"12512","12512",40,"Other_non"
"12513","Prohibiting Trade and Certain Other Transactions Involving Nicaragua","1985","Reagan","R",0,1,1,FALSE,"12513","12513",40,"Other_non"
"12515","Generalized System of Preferences","1985","Reagan","R",1,0,1,FALSE,"12515","12515",40,"Other_non"
"12516","President's Commission on Executive Exchange","1985","Reagan","R",1,0,1,FALSE,"12516","12516",40,"Other_non"
"12518","Trade in Services","1985","Reagan","R",1,0,1,FALSE,"12518","12518",40,"Other_non"
"12519","Amending the Generalized System of Preferences","1985","Reagan","R",1,0,1,FALSE,"12519","12519",40,"Other_non"
"12520","Quarters Allowance to Department of Defense Employees In Panama","1985","Reagan","R",0,0,0,FALSE,"12520","12520",40,"Other_non"
"12521","Offsets in Military-Related Exports","1985","Reagan","R",1,1,2,FALSE,"12521","12521",40,"Other_non"
"12522","Reimbursement of Federal Employee Relocation Expenses","1985","Reagan","R",1,0,1,FALSE,"12522","12522",40,"Other_non"
"12523","National White House Conference on Small Business","1985","Reagan","R",0,0,0,FALSE,"12523","12523",40,"Other_non"
"12524","Amending the Generalized System of Preferences","1985","Reagan","R",1,0,1,FALSE,"12524","12524",40,"Other_non"
"12525","Termination of Emergency Authority for Export Controls","1985","Reagan","R",3,0,3,FALSE,"12525","12525",40,"Other_non"
"12527","Repealing Provisions Establishing an Administrative Position in the Food-for-Peace Program","1985","Reagan","R",1,0,1,FALSE,"12527","12527",40,"Other_non"
"12528","Presidential Board of Advisors on Private Sector Initiatives","1985","Reagan","R",0,2,2,FALSE,"12528","12528",40,"Other_non"
"12529","President's Commission on Americans Outdoors","1985","Reagan","R",1,1,2,FALSE,"12529","12529",40,"Other_non"
"12530","Establishment of Nicaraguan Humanitarian Assistance Office","1985","Reagan","R",3,0,3,FALSE,"12530","12530",40,"Other_non"
"12531","Establishing an Emergency Board To Investigate a Dispute Between the United Transportation Union and Certain Railroads Represented by the National Carriers' Conference Committee of the National Railway Labor Conference","1985","Reagan","R",0,0,0,FALSE,"12531","12531",40,"Other_non"
"12533","President's Advisory Committee on Mediation and Conciliation","1985","Reagan","R",1,1,2,FALSE,"12533","12533",40,"Other_non"
"12535","Prohibition of the Importation of the South African Krugerrand","1985","Reagan","R",1,1,2,FALSE,"12535","12535",40,"Other_non"
"12536","Board of the Foreign Service","1985","Reagan","R",1,0,1,FALSE,"12536","12536",40,"Other_non"
"12537","President's Foreign Intelligence Advisory Board","1985","Reagan","R",1,2,3,FALSE,"12537","12537",40,"Other_non"
"12539","President's Council on Physical Fitness and Sports","1985","Reagan","R",1,0,1,FALSE,"12539","12539",40,"Other_non"
"12540","Adjustments of Certain Rates of Pay and Allowances","1985","Reagan","R",1,0,1,FALSE,"12540","12540",40,"Other_non"
"12541","Amending Executive Order 11157 as It Relates to a Basic Allowance for Quarters While on Sea Duty","1985","Reagan","R",1,0,1,FALSE,"12541","12541",40,"Other_non"
"12542","President's Blue Ribbon Commission on Defense Management","1985","Reagan","R",1,0,1,FALSE,"12542","12542",40,"Other_non"
"12544","Blocking Libyan Government Property in the United States or Held by U.S. Persons","1986","Reagan","R",1,1,2,FALSE,"12544","12544",40,"Other_non"
"12547","Establishing Procedures for Facilitating Presidential Review of International Aviation Decisions Submitted by the Department of Transportation","1986","Reagan","R",2,1,3,FALSE,"12547","12547",40,"Other_non"
"12549","Debarment and Suspension of Participants in Federal Programs","1986","Reagan","R",0,1,1,FALSE,"12549","12549",40,"Other_non"
"12551","The President's Export Council","1986","Reagan","R",1,1,2,FALSE,"12551","12551",40,"Other_non"
"12552","Productivity Improvement Program for the Federal Government","1986","Reagan","R",0,2,2,FALSE,"12552","12552",40,"Other_non"
"12556","Mailing Privileges of Members of Armed Forces of the United States and of Friendly Foreign Nations","1986","Reagan","R",0,0,0,FALSE,"12556","12556",40,"Other_non"
"12557","Establishment of Emergency Board No. 209 To Investigate a Railroad Labor Dispute","1986","Reagan","R",0,0,0,FALSE,"12557","12557",40,"Other_non"
"12558","Establishing an Emergency Board To Investigate a Dispute Between the Long Island Rail Road and Certain Labor Organizations Representing Its Employees","1986","Reagan","R",0,0,0,FALSE,"12558","12558",40,"Other_non"
"12559","Exclusions From the Federal Labor- Management Relations Program","1986","Reagan","R",1,1,2,FALSE,"12559","12559",40,"Other_non"
"12560","Administration of Foreign Relations and Related Functions","1986","Reagan","R",2,0,2,FALSE,"12560","12560",40,"Other_non"
"12561","Delegating Certain Functions of the President Relating to Federal Civilian Employee and Contractor Travel Expenses","1986","Reagan","R",2,0,2,FALSE,"12561","12561",40,"Other_non"
"12562","Establishment of an Emergency Board To Investigate Railroad Labor Disputes","1986","Reagan","R",0,0,0,FALSE,"12562","12562",40,"Other_non"
"12563","Establishing an Emergency Board To Investigate a Dispute Between the Long Island Rail Road and Certain Labor Organizations Representing Its Employees","1986","Reagan","R",0,0,0,FALSE,"12563","12563",40,"Other_non"
"12565","Prescribing a Comprehensive System of Financial Reporting for Officers and Employees in the Executive Branch","1986","Reagan","R",1,2,3,FALSE,"12565","12565",40,"Other_non"
"12566","Safety Belt Use Requirements for Federal Employees","1986","Reagan","R",0,1,1,FALSE,"12566","12566",40,"Other_non"
"12567","Designation of the Inter-American Investment Corporation, the Commission for the Study of Alternatives to the Panama Canal, and the Pacific Salmon Commission as Public International Organizations","1986","Reagan","R",1,0,1,FALSE,"12567","12567",40,"Other_non"
"12568","Employment Opportunities for Military Spouses at Nonappropriated Fund Activities","1986","Reagan","R",0,0,0,FALSE,"12568","12568",40,"Other_non"
"12570","Delegating Authority To Implement Assistance for Central American Democracies and the Nicaraguan Democratic Resistance","1986","Reagan","R",0,1,1,FALSE,"12570","12570",40,"Other_non"
"12571","Implementation of the Comprehensive Anti-Apartheid Act","1986","Reagan","R",0,1,1,FALSE,"12571","12571",40,"Other_non"
"12572","Relations With the Northern Mariana Islands","1986","Reagan","R",0,0,0,FALSE,"12572","12572",40,"Other_non"
"12574","Establishing an Experimental Program Within the President's Commission on Executive Exchange","1986","Reagan","R",0,0,0,FALSE,"12574","12574",40,"Other_non"
"12575","President's Special Review Board","1986","Reagan","R",0,3,3,FALSE,"12575","12575",40,"Other_non"
"12576","Victims of Terrorism Compensation","1986","Reagan","R",0,1,1,FALSE,"12576","12576",40,"Other_non"
"12577","Closing of Government Departments and Agencies on Friday, December 9,6, 1986","1986","Reagan","R",1,0,1,FALSE,"12577","12577",40,"Other_non"
"12579","President's Advisory Committee on Mediation and Conciliation","1986","Reagan","R",1,0,1,FALSE,"12579","12579",40,"Other_non"
"12581","President's Special Review Board","1987","Reagan","R",1,0,1,FALSE,"12581","12581",40,"Other_non"
"12582","Naturalization Requirements Exceptions for Aliens and Non-Citizen Nationals of the United States Who Served in the Grenada Campaign","1987","Reagan","R",0,1,1,FALSE,"12582","12582",40,"Other_non"
"12583","Food for Progress","1987","Reagan","R",0,1,1,FALSE,"12583","12583",40,"Other_non"
"12584","President's Special Review Board","1987","Reagan","R",1,0,1,FALSE,"12584","12584",40,"Other_non"
"12585","Eligibility of Overseas Employees for Noncompetitive Appointment","1987","Reagan","R",1,1,2,FALSE,"12585","12585",40,"Other_non"
"12586","Amendments to the Manual for Courts-Martial, United States, 1984","1987","Reagan","R",3,7,10,FALSE,"12586","12586",40,"Other_non"
"12588","Haitian Assets Title Dispute","1987","Reagan","R",0,0,0,FALSE,"12588","12588",40,"Other_non"
"12592","President's Commission on Compensation of Career Federal Executives","1987","Reagan","R",0,2,2,FALSE,"12592","12592",40,"Other_non"
"12593","President's Committee on the Arts and the Humanities","1987","Reagan","R",1,0,1,FALSE,"12593","12593",40,"Other_non"
"12594","President's Volunteer Action Award","1987","Reagan","R",0,1,1,FALSE,"12594","12594",40,"Other_non"
"12596","Career Status of Federal Employees","1987","Reagan","R",0,1,1,FALSE,"12596","12596",40,"Other_non"
"12597","Establishing Procedures for Facilitating Presidential Review of International Aviation Decisions by the Department of Transportation","1987","Reagan","R",2,0,2,FALSE,"12597","12597",40,"Other_non"
"12598","Victims of Terrorism Compensation","1987","Reagan","R",1,0,1,FALSE,"12598","12598",40,"Other_non"
"12599","Coordination of Economic Policies for Sub-Saharan Africa","1987","Reagan","R",0,1,1,FALSE,"12599","12599",40,"Other_non"
"12600","Predisclosure Notification Procedures for Confidential Commercial Information","1987","Reagan","R",0,0,0,FALSE,"12600","12600",40,"Other_non"
"12602","President's Commission on Executive Exchange","1987","Reagan","R",1,0,1,FALSE,"12602","12602",40,"Other_non"
"12603","Presidential Commission on the Human Immunodeficiency Virus Epidemic","1987","Reagan","R",1,1,2,FALSE,"12603","12603",40,"Other_non"
"12604","Presidential Board of Advisors on Private Sector Initiatives","1987","Reagan","R",1,1,2,FALSE,"12604","12604",40,"Other_non"
"12605","Navy and Marine Corps Reserve Officer Promotions","1987","Reagan","R",0,0,0,FALSE,"12605","12605",40,"Other_non"
"12606","The Family","1987","Reagan","R",0,1,1,FALSE,"12606","12606",40,"Other_non"
"12607","President's Commission on Privatization","1987","Reagan","R",0,2,2,FALSE,"12607","12607",40,"Other_non"
"12609","President's Commission on Compensation of Career Federal Executives","1987","Reagan","R",1,0,1,FALSE,"12609","12609",40,"Other_non"
"12611","Delegating Authority To Implement Assistance for Central American Democracies and the Nicaraguan Democratic Resistance","1987","Reagan","R",2,0,2,FALSE,"12611","12611",40,"Other_non"
"12612","Federalism","1987","Reagan","R",3,3,6,FALSE,"12612","12612",40,"Other_non"
"12613","Prohibiting Imports from Iran","1987","Reagan","R",0,2,2,FALSE,"12613","12613",40,"Other_non"
"12614","Presidential Task Force on Market Mechanisms","1987","Reagan","R",0,1,1,FALSE,"12614","12614",40,"Other_non"
"12615","Performance of Commercial Activities","1987","Reagan","R",0,0,0,FALSE,"12615","12615",40,"Other_non"
"12616","Providing for the Restoration of Law and Order in the State of Georgia","1987","Reagan","R",0,0,0,FALSE,"12616","12616",40,"Other_non"
"12617","President's Advisory Committee on Mediation and Conciliation","1987","Reagan","R",1,0,1,FALSE,"12617","12617",40,"Other_non"
"12619","Half-Day Closing of Government Departments and Agencies on Thursday,","1987","Reagan","R",1,0,1,FALSE,"12619","12619",40,"Other_non"
"12620","Delegation of Authority With Respect to the Administration of Justice Program","1987","Reagan","R",1,0,1,FALSE,"12620","12620",40,"Other_non"
"12621","President's Task Force on Market Mechanisms","1987","Reagan","R",1,0,1,FALSE,"12621","12621",40,"Other_non"
"12623","Delegating Authority To Implement Assistance to the Nicaraguan Democratic Resistance","1988","Reagan","R",0,0,0,FALSE,"12623","12623",40,"Other_non"
"12624","Increasing the Number of Members on the President's Foreign Intelligence Advisory Board","1988","Reagan","R",1,0,1,FALSE,"12624","12624",40,"Other_non"
"12625","Integrity and Efficiency in Federal Programs","1988","Reagan","R",1,1,2,FALSE,"12625","12625",40,"Other_non"
"12626","National Defense Stockpile Manager","1988","Reagan","R",0,0,0,FALSE,"12626","12626",40,"Other_non"
"12627","Amending the President's Commission on Privatization","1988","Reagan","R",1,0,1,FALSE,"12627","12627",40,"Other_non"
"12628","United Nations Industrial Development Organization","1988","Reagan","R",0,0,0,FALSE,"12628","12628",40,"Other_non"
"12631","Working Group on Financial Markets","1988","Reagan","R",0,0,0,FALSE,"12631","12631",40,"Other_non"
"12632","Exclusions From the Federal Labor- Management Relations Program","1988","Reagan","R",2,0,2,FALSE,"12632","12632",40,"Other_non"
"12633","Amending the Code of Conduct for Members of the Armed Forces of the United States","1988","Reagan","R",1,0,1,FALSE,"12633","12633",40,"Other_non"
"12634","Delegating Authority to Provide Assistance and Support for Peace, Democracy, and Reconciliation in Central America","1988","Reagan","R",0,0,0,FALSE,"12634","12634",40,"Other_non"
"12635","Prohibiting Certain Transactions With Respect to Panama","1988","Reagan","R",0,1,1,FALSE,"12635","12635",40,"Other_non"
"12636","Establishment of Emergency Board No. 213 To Investigate a Railroad Labor Dispute","1988","Reagan","R",0,0,0,FALSE,"12636","12636",40,"Other_non"
"12637","Productivity Improvement Program for the Federal Government","1988","Reagan","R",1,1,2,FALSE,"12637","12637",40,"Other_non"
"12638","Delegation of Functions Relating to the Implementation of the Inter-American Convention on Letters Rogatory and Additional Protocol","1988","Reagan","R",0,0,0,FALSE,"12638","12638",40,"Other_non"
"12639","Administration of Foreign Relations and Related Functions","1988","Reagan","R",1,0,1,FALSE,"12639","12639",40,"Other_non"
"12640","The President's Committee on Employment of People With Disabilities","1988","Reagan","R",1,2,3,FALSE,"12640","12640",40,"Other_non"
"12642","Designation of the Secretary of Defense as the Presidential Designee Under Title I of the Uniformed and Overseas Citizens Absentee Voting Act","1988","Reagan","R",0,0,0,FALSE,"12642","12642",40,"Other_non"
"12643","International Committee of the Red Cross","1988","Reagan","R",0,0,0,FALSE,"12643","12643",40,"Other_non"
"12644","Establishment of Emergency Board No. 214 To Investigate a Railroad Labor Dispute","1988","Reagan","R",0,0,0,FALSE,"12644","12644",40,"Other_non"
"12645","Amending Executive Order 12364, Relating to the Presidential Management Intern Program","1988","Reagan","R",1,0,1,FALSE,"12645","12645",40,"Other_non"
"12646","Establishment of Emergency Board No. 215 To Investigate a Railroad Labor Dispute","1988","Reagan","R",0,0,0,FALSE,"12646","12646",40,"Other_non"
"12647","Multilateral Investment Guarantee Agency","1988","Reagan","R",1,0,1,FALSE,"12647","12647",40,"Other_non"
"12648","Relating to the Implementation of the Convention on the Civil Aspects of International Child Abduction","1988","Reagan","R",0,0,0,FALSE,"12648","12648",40,"Other_non"
"12649","Offsets in Military-Related Exports","1988","Reagan","R",1,1,2,FALSE,"12649","12649",40,"Other_non"
"12652","Return of Authority To Administer Federal Employees' Compensation Act to the Department of Labor From the Panama Canal Commission","1988","Reagan","R",1,0,1,FALSE,"12652","12652",40,"Other_non"
"12653","Amending Executive Order 11183, Relating to the President's Commission on White House Fellowships","1988","Reagan","R",1,0,1,FALSE,"12653","12653",40,"Other_non"
"12654","Delegating Authority to Provide Assistance for the Nicaraguan Resistance","1988","Reagan","R",0,1,1,FALSE,"12654","12654",40,"Other_non"
"12655","Establishment of an Emergency Board To Investigate a Railroad Labor Dispute","1988","Reagan","R",0,0,0,FALSE,"12655","12655",40,"Other_non"
"12662","Implementing the United States-Canada Free-Trade Implementation Act","1988","Reagan","R",0,1,1,FALSE,"12662","12662",40,"Other_non"
"12666","Exclusions From the Federal Labor- Management Relations Program","1989","Reagan","R",1,0,1,FALSE,"12666","12666",40,"Other_non"
"12667","Presidential Records","1989","Reagan","R",0,1,1,FALSE,"12667","12667",40,"Other_non"
"12668","President's Commission on Federal Ethics Law Reform","1989","H.W. Bush","R",0,1,1,FALSE,"12668","12668",41,"Other_non"
"12669","Organization of Eastern Caribbean States","1989","H.W. Bush","R",0,0,0,FALSE,"12669","12669",41,"Other_non"
"12671","Exclusion of the Customs Office of Enforcement From the Federal Labor-Management Relations Program","1989","H.W. Bush","R",1,0,1,FALSE,"12671","12671",41,"Other_non"
"12672","Interagency Committee on Handicapped Employees","1989","H.W. Bush","R",1,0,1,FALSE,"12672","12672",41,"Other_non"
"12673","Delegation of Disaster Relief and Emergency Assistance Functions","1989","H.W. Bush","R",2,0,2,FALSE,"12673","12673",41,"Other_non"
"12674","Principles of Ethical Conduct for Government Officers and Employees","1989","H.W. Bush","R",2,1,3,FALSE,"12674","12674",41,"Other_non"
"12676","Delegating Authority To Provide Assistance for the Nicaraguan Resistance","1989","H.W. Bush","R",1,0,1,FALSE,"12676","12676",41,"Other_non"
"12678","Level IV of the Executive Schedule","1989","H.W. Bush","R",1,0,1,FALSE,"12678","12678",41,"Other_non"
"12679","Level IV of the Executive Schedule","1989","H.W. Bush","R",1,0,1,FALSE,"12679","12679",41,"Other_non"
"12680","Administration of Foreign Assistance and Related Functions and Arms Export Controls","1989","H.W. Bush","R",2,0,2,FALSE,"12680","12680",41,"Other_non"
"12682","Commission on Alternative Utilization of Military Facilities","1989","H.W. Bush","R",0,0,0,FALSE,"12682","12682",41,"Other_non"
"12683","Prescribing Regulations Relating to Certain Travel Time of Members of the Uniformed Services Called to Active Duty","1989","H.W. Bush","R",2,0,2,FALSE,"12683","12683",41,"Other_non"
"12685","Noncompetitive Conversion of Personal Assistants to Employees with Disabilities","1989","H.W. Bush","R",0,0,0,FALSE,"12685","12685",41,"Other_non"
"12686","President's Commission on Aviation Security and Terrorism","1989","H.W. Bush","R",0,2,2,FALSE,"12686","12686",41,"Other_non"
"12687","President's Education Policy Advisory Committee","1989","H.W. Bush","R",0,3,3,FALSE,"12687","12687",41,"Other_non"
"12688","Transfer Authority Choctawhatchee National Forest, Florida","1989","H.W. Bush","R",1,0,1,FALSE,"12688","12688",41,"Other_non"
"12689","Debarment and Suspension","1989","H.W. Bush","R",1,0,1,FALSE,"12689","12689",41,"Other_non"
"12690","Providing for the Restoration of Law and Order in the Virgin Islands","1989","H.W. Bush","R",0,0,0,FALSE,"12690","12690",41,"Other_non"
"12691","President's Advisory Committee on the Points of Light Initiative Foundation","1989","H.W. Bush","R",0,1,1,FALSE,"12691","12691",41,"Other_non"
"12693","Exclusion of the Defense Mapping Agency Reston Center and Elements Under the Joint Special Operations Command From the Federal Labor-Management Relations Program","1989","H.W. Bush","R",1,0,1,FALSE,"12693","12693",41,"Other_non"
